"","text","category_id","cateory","ethnic"
"454","一个在北方天空看凉山的彝人作者：阿海子干（阿你闹苏惹扎）不知 一个在北方天空看凉山的彝人作者：阿海子干（阿你闹苏惹扎）不知不觉中人已经到了中年了我却一事无成还在四处奔波拼搏生活能够多得一点辛福的光，从十六七岁开始进入打工生涯但却没砸下来几个积蓄反而年年都在回到解放前。青春一大把奉献给了工厂还回来的只是脸上的多几分皱纹，失去了陪伴父母，离开了陪伴子女，老人成了空巢老人，孩子成了留守儿童，而我们打工族也在城市里成异乡的苦力佣人，甚至很多彝族同胞们受到厂家的歧视拒绝用工，这种歧视却成了常年务工的彝人同胞们一个极大的难题。就算能找到可以雇佣他们的厂家也只能做下等职业，薪水比别人拿得少，力比别人出的翻倍，他们别无所求，只想找一份能混口饭吃的工作。他们只想多苦一点钱供孩子多上几年书而已，他们只想多苦一点薪水给家里的老人买双暖和的胶鞋或者买套棉袄而已，这样的想法在别人面前也许是一个微不足道的举动而已。但对于打工族来说这就是他们的梦想及追求，我曾写过好几篇短文章里都提过歧视打工这个问题。那么我们一步一步的来说《歧视》他不是毫无根据的但也不能一棍子打倒一群人，不管任何民族都有好也有坏这一点大家也认可我的角度吧，ke.mo.guai.pian.不仅仅是彝族吧，也有其他民族吧，甚至汉族人干这事的也还少吗？现在是互联网数据时代，连贫困山村里的那些50.60.70.80.后这些手提电话很少摸过甚至有的人只能在电视电影里才能看过转号电话按键电话，80后的还接触过传呼及黑白大哥大等等之类近代网络。而这些一下子就跳进了现在互联网时代，现在我们现实生活中每个十五岁以上的人到七十岁以下的人都手里离不开一个不同牌子的只能手机，拿出手机能知天下事，就拿大家最熟悉的一个新闻平台来说吧，腾讯新闻或者今日头条这都是我们生活中不缺少的，但却从没看见过哪个平台推送过有关彝族人不良问题。但在百度网上却随处可见彝族负面新闻等其他网友的抹黑，说到底我们自身原因还是有的，苍蝇不叮无缝蛋我们首先要自我评价自我改进不良行为，更新自己优点，我们必须改变几个观点。《一》聘礼问题很多年轻人进入社会发展良好的的时代里随着时代不断更新的情况下，都选择用手机空空，围脖，维洗，陌陌等交友聊天来打发时间疏通自己的业余时间，因此很多青年接受了现代化的改变走进基层而发展人生的归宿。发泄自己的苦恼，分享自己的喜悦，诉说自己的心事，寻找自己的心里空虚满足自己的寂寞是很多年轻人使用的一个网络平台，其次有缘走到了一起。无所顾忌时大家面临着巨额的聘礼压抑他们的爱情，分重一般的比较式的交易和谈判，很多人因此拿不出来高额的聘礼不得不放弃自己的真爱，感觉就像用金钱来买感情一样，而女方的父母也没有金钱的满足，眼前的诱惑，尽力阻止着交往，甚至反抗在一起，硬生生的撕碎了那份爱，把那份爱推到 悬崖边，等待着他的解救着，就算男方尽力筹备好了聘礼数字前来提亲，还得算这样费用哪样费用还是一大堆，直到没有条件可提时才把女嫁出去给他，穿着美丽的婚服，走进婚礼的盛典，大家满脸笑容祝贺他们，一杯杯美酒，一桌桌丰盛的美餐，一盒盒高档香烟，大家激情的喝酒，却没吃几口菜，一桌子的菜就这样浪费了，同时也浪费了金钱，就在大家满面笑容时没人却去考虑一对新人将会面对着什么样的困难和压力，。为了筹备好聘礼，向亲朋好友四处借钱，向银行贷款，利率不停上升，为了办好酒席掏空家底，负债累累，很多父母会毫无保留的对子女说只要你们喜欢就好，只要你们幸福就好，一切都是为你们好，每一位做父母的在你们说这话之前有没有想过子女需要的是什么？子女追求的是什么吗？好不容易找到彼此喜欢彼此相爱的人却拿不出你们所要的傲贵聘礼，看不到眼前金钱的诱惑不得不让他们分开，硬生生的撕碎了那份爱，这就是他们喜欢就好的吗？就算走到一起了，你们要的傲贵聘礼债务你们女儿送走了多少青春，苦了多少个春秋才能还完呢？一场酒席的费用你们女儿养了多少条肥猪才能还清呢？难道这就是他们幸福就好吗？还有一点是很多人喜欢看家庭背景联姻，切记，子女的婚姻不是你们赚钱的工具更不是你们升官发财的桥梁，有一部分人是以联亲搭关系给自己带来利益，切记婚姻大事不是你们买卖模式的交易，更不是你们今后的路上侨联，多为子女想一想，你们活在这世上不为了子女还能为谁付出呢？难道还有比子女更亲的人吗？钱财是一时的，子女的幸福才是一辈子的的。你得到再多的聘礼，你得到了再高的地位，那又怎样呢，你好过了，女儿得要苦半辈子，你忍心吗？其次不要一点聘礼当然是不可能的我们伟大的彝族习俗，礼节，文化还是要保留，把聘礼减低到二到三万，是最好的，其次多和子女交流听听他们的意见和建议未必是坏事。《二》丧事攀比浪费彝族人在办丧事时都会有不同地方不同亲戚好友前来奔丧的习俗，场面极大，大家都会在这个时候装富有，穿名牌衣服抽高档香烟，挂几张百元大超还觉得有些丢脸似的，烟花爆竹响个不停，牛羊成群的杀，甚至在人群中撒超票，撒高档香烟，一撒就是上千到万金钱来做面子，比如有五六个女儿的，那么更攀比起来一家少的就有五六条牛买了做面子，有点钱或者亲戚关系比较强的就买三到五十条牛来杀做面子，就算平均每家买二十条牛，那么六家人就是一百二十条，一条按着最低价来算，六千块，（120x6000=72万）他家里有两三哥男丁的按着一个人出三条牛来算那么（3x3）x6000=54000元，再加上几天下来的费用，一天算sha两条肥猪按着三天来算，每条猪按着250斤来算，每斤算八块，（2x3）=6条猪，（250x6）=1500斤，每斤8块（8x1500）=12000元，主人家烟花爆竹只算5000元，烟只算二十条，每条一百块（20x100）=2000元，酒只算两百箱瓶酒，每箱按着39元来算（200x39）=7800元，女儿的每家按着八千元的来算，包括烟花爆竹，烟，酒，撒钱，撒糖，撒礼品的一起算在一起，（8000x6）=4万8千元，那么我们算一下总数字，72万+5万4千+2万4千+5千+7千8+4万8千元，总数已经超过了82.6万，那么在这85万背后有多少个亲朋好友需要苦恼多少个日夜呢？浪费了那么多死人也没吃到一口肉也没喝到一滴酒，用高额的外债来做面子，简单点来说死要面子活受罪，节约是最好的，比如把一百条减低到十条岂不是更好吗，每场丧事杀三四条猪两三条牛更好，金钱也节约这来了，场面还是维持过去，子女也不用那么负债累累的受苦，面子只是一时的多为活着的人考虑今后面对的问题，教育下一代子女才是我们面临的问题。《三》母语流失随着社会不停的更新发展，人也慢慢的接受了现代化，那么母语文化因此慢慢的从我们的身边流失，甚至慢慢接受外族的礼仪而把我们的习俗，礼节，文化，文字，一步一步的推理在身后，我们的文字是我们的另一半人体有了我们的文字我们才更有活力，然而我们的母语文化是我们的另一面色彩，给我们留下不同的影子不同的颜色，我们的礼节，礼仪是待人，处事的基本，都是我们的祖先有千百年来的历史一步一步传递下来。他们有脚步走出了每个属于我们的足迹，他们用汗水撒满大地发扬我们的文化，他们用微弱的声音在换醒每个沉睡而迷失的的孩子。我们应该努力改变现状吸取教育，传递文字从我的精神，每天只记三个字，一年下来还是学到了深不可测的功低，给文字一点生命，同时给自己多一点知识，给习俗礼节一点道路和桥梁，同时不再让自己汉化。母语文化从我们的身边一步一步的流失我们却丝毫没有在意他的存在与不在，我们的习俗，礼节，母语，在我们的眼皮底下一步一步的被脱变我们却丝毫没有体会将来会怎样，或者去挽留的意思，这一切都是我们一步步摧毁的而不是别人来洗劫。在这之前很多同胞都把责任推到政府部门或者推到双科教育问题上，我们自己都已经亲手摧毁这一切了就算政府实施这个双科教育方案有什么用呢，只有我们重视自己的文化，别人才会来欣赏他的色彩。观看他的灵魂，一个真正想学自己文字的人不一定非的去学校才能学，学校大门不知道在哪里的人还是会读彝文经书彝文学起来最简单不过了，习俗，礼节问题，保留自己的习俗是都么的自豪，至少可以抬头挺胸的告诉周围人或者告诉子孙后代，我拒绝外族的礼仪在我的手上使用。把我的母语文化，习俗礼节糟而不顾，这是对我们的耻辱，对灵魂低级的挑战，传递文字从我做起不耻辱。拒绝抛弃礼仪，礼节，习俗，文化是对大神天菩萨的不尊敬的对阿谱竺穆的不敬，那才是真正的耻辱，所以我们要坚守保护母语的脚步不断更新，所以我们要以我们的信仰而奔腾，我们以祖先的故事为荣，以母语而自豪，多给母语一条道路，一座桥梁，多给母语文字一点生命，保护母语从我。这是每个彝人应尽的责任和义务。《四》歧视问题现在普及率的流行打工生涯这是现在社会发展的需要，更是我们打工族的一门创业道路。各种各样的职业不同的岗位都需要我们这些打工生涯的流动务工人员，同时给厂家生产带来极大的利益我们也苦到了一点微不足道的报酬每天还笑容满面的为公司卖力，为厂家送青春，流汗水，最后我们得到了什么？到头来被 j.视了，怎么就被 j.视了呢？首先我们要自我找原因和缺点，一，（喝酒）我们彝族一般喜欢喝酒，没有人说喝酒是坏事更没有人说喝酒都是好事，我们彝族特点就是以酒待客，三个两个朋友走到一起喝两杯小酒，亲朋友来做客喝点小酒，三喝两喝就喝大了，天王老子来我去顶，三五成群大街小巷裸身卖肉，耍狠，结果给周围造成了不良映像。二（团结）团结是好事，但是太过于团结而给别人带来了言行的攻击，暴力的问候，比如一个人被吵一次或者被哪个打了，那么完全不顾后果一起而上闹个天翻地覆，差点把犯事者带来游行，什么公司呀，领导啊，什么厂家管理的一点面子不给，凑热闹，凑人数，声大不怕嗓子疼，这是我们的缺点需要改进处事方式，团结是好事，但是切记不要用团结二字蒙蔽了双眼，迷失了前方的路，同时也给后者留条后路。三，《xi.dui人员》很多年轻人迷失自我走进黑暗的世界里用du.pin自我寻乐，自找病魔，慢性自zi.sha，在这之前本人试问一下你们，在这之前为家人想过吗，为年迈的老人想过吗？你在家可以说上有老下有小而你是家里唯一的顶梁住，你想过今后他们面临着什么后果吗？你得到什么回报吗？对得起他们对得起自己吗？因此整天正事不做，做一些ke.mo偷j.m.g的事情，大事一件做不出来小事做的差不多，结果样样事情都败露在别人面前成了眼中钉，切记生命是宝贵的要懂得珍惜自己，多为家人考虑一下，就这样默默的被 j视着，时间长了越来越 歧视，甚至试着排斥彝族，又严重排斥彝族人用工问题，在我们去责怪别人之前首先要自我找毛病，找缺点，扔掉毛病，改进缺点，这是我们所需要做的一件事情，我也是彝族人我希望我们伟大的彝族走到哪里都留个好的印象，自己多一条路，给子孙后代留一条路，别让我们的子孙后代在别人的 歧视中成长，同时那些 j.视彝族的汉族朋友们现在我倒是想问你们几个问题了一，你们说我们《好吃懒做》切记我们吃的是自己的，我们好吃懒做也没有去你们家抢着你们手里的碗吧或者赖着你家不肯走吗？在街上做那些安脏的事情没有几个是彝族吧，好像大部分都是汉族吧？二，说我们《爱偷东西，野蛮》好像这种事情不止我们有吧，好像也少不了你们吧，各种各样新闻媒体每天按时都在播出来的都是汉族吧，好像播出一百没有几次里有彝族人吧，各种各样腾讯新闻，微博，头条等新闻里那一次是彝族的呢？你们 歧视别人，批评别人之前首先要看看你们干的事情还少吗？别的不说就拿这几天网络中最有影响力的事件来说吧，是彝族人吗？我们还要比较下去吗？三，你们说我们《没有上进心，封建》那么一拼又一拼的大学生进入学校，毕业了又进入社会为国家做出有力的奉献这是也是封建吗？出现在各种各样的媒体面前，在各行各业里发展的企业家们也不进步吗？《五》进步发展现在很多农村百姓都意识到了改变现状改变命运首先从教育开始，guo.jia现在政策好了也高度重视教育发展下去，农民工们连自己名字都不会写的还是坚持原则砸钱供养孩子上学，开始一批又一批的孩子顺利完成学业走出学校大门，开展她新的起点，为sge.hui为guo.jia为民族做出了奉献。父母脸上也有光，自己的人生也有了转变，也 《五》进步发展现在很多农村百姓都意识到了改变现状改变命运首先从教育开始，guo.jia现在政策好了也高度重视教育发展下去，农民工们连自己名字都不会写的还是坚持原则砸钱供养孩子上学，开始一批又一批的孩子顺利完成学业走出学校大门，开展她新的起点，为sge.hui为guo.jia为民族做出了奉献。父母脸上也有光，自己的人生也有了转变，也为了民族文化力，我身为凉山人却常年在外漂泊，在北方漂泊这门多年几乎没听都在看掌上凉山或者有关彝族话题的网页，一次又一次看到那些抹黑的画面我心在滴血，看到那些一个又一个优秀人才出现在电视屏幕里时有说不出来的喜悦感。我们不管遇到任何事情都要理智的去看待每一件事。我们是火的民族，不管在任何地方一个人的存在代表着一群人的名望及形象，我们的祖先圣火棒一样的点亮着彝族人的灵魂，点亮了世界的光芒，不管在任何时候都要提醒着自己，我是一个彝人！与火共存与火归根！与鹰共舞与峰共立的彝人。要时刻告诉自己我的祖先已走过了千年文明历史，经历了重重生死坎坷；他以少数民族的团结挑衅着战争，他以顽强智慧反抗着来犯…他用赤脚行走出来了彝人的色彩，他用汗水撒满大地换取了彝人的叫声。他用胳膊搭好桥梁让我们彼此来到了今夜，才能谈起过去的根源及未来的发展，但不管身在何处始终要不停的告诉自己，我是一个彝人，我头顶上留着天菩萨，身穿着查尔瓦，手拿着弓剑射日的信仰，我来自美丽的大凉山，那是我的故乡大凉山，是生我养我给我翅膀的地方，给我生命的地方，藏着我的童年的回忆的地方更有我亲戚朋友我的族人，我的部落的地方甚至有我的家人。给了我翅膀飞翔在自由的天空寻找我的灵魂，寻找故人的脚步，给了我翅膀让我飞向山岗飞向世界告诉世界我是（ꆈꌠ）诺苏我是鹰的后代雁的子孙，给了我生命在大地里像骏马一样奔驰着告诉子孙后代我们是（ꆈꌠ）诺苏是天菩萨的保佑，是阿苏拉则的叫导及领导之生而去，告诉我的族人我们是（ꆈꌠ）诺苏是阿谱竺穆的血脉，是阿谱竺穆喷张在提醒着我们孩子回来吧，别再流浪了别再沉睡了更别再迷失了，我们的孜孜谱乌阿谱竺穆时刻在保佑我们的安康，我们的天菩萨在保佑我们的吉祥。回来吧我的孩子，回来吧我的彝人，我们有着自己的信仰为荣我们有着我们的神话而傲，回来吧孩子，回来吧诺苏（ꆈꌠ）别再迷失方向别再迷失故土。我们的火塘边的童年还在昨天的画面中欢笑，我们的灵魂在迷失中哭泣，回来吧我的族人我的诺苏我的彝人，山间的布谷鸟叫了，荞麦花了，索玛花落了我的诺苏我的孩子你该回来了，别再迷失方向，别再沉睡远土。天亮了，梦醒了，回到了原点，原来我把我的天菩萨弄丢了，迷失了方向的天菩萨迷失的习俗更逝去了我的色彩，回来吧我的天菩萨，我的母语，这一切似乎就在眼前更似乎在天边等待着回家的路。回来吧我的文字我的礼节，这一切似乎迷失在昨天更似乎被我丢弃在眼前甚至碾死在我的手里，回来吧我的嘎莫阿牛，回来吧我的索玛，回来吧支格阿鲁我的查尔瓦，回来吧我的天菩萨。我头顶上的天菩萨告诉我那是童年。火塘边的阿谱告诉我那是吉祥神，屋檐下的阿玛告诉我那是圣洁的灵魂，是我们的的信仰是我们的守护神。回来吧我的天菩萨我的诺苏（ꆈꌠ）回来吧吉祥的护神毕史拉则，给我们祈祷灵魂的安祥，苏泥阿谱的呼唤，回来吧我迷失方向的灵魂我的神。 《六》认祖归根在社会不停发展，时代不断更新的时代里人们思想与品德都有了无限的转变，提高了民族意识，提高了家族意识，提高了自己的人生价值观，现在普及率的彝族地区都在流行着认祖归根的状态中。云，贵，川，三省都在联合着发展民族文化历史及发展家谱信息，教育下一代子女更加舒畅的走在一起，开始禁止了本族根连脉近代乱开亲及身份不明等问题。逐渐开始减少了错误问题，其次热心都在三五成群的走到一起见面认识，家族聚会”:烹羊宰牛的潇摇，家规家谱的畅谈，心事家事的共享；认识的以微笑来代替；不熟的，以饮酒来相识；初见的就握手表高兴。唱着山歌寻故事，听着故事忆旧言，一句谚语概全部，一脸微笑括所有，谈的有家事，说的有国事，摆的有私事！吃的宰了牛，讲的是团结，注重的是联系！解放前，彝族被称为“倮倮”或“夷人”等多种称呼，解放初被称为“夷族”。彝族原来自称“罗倮”，在彝语中“罗”（音）意思是虎，“倮”（音）意思是龙，以两种代表力量与神秘无畏的动物自称，意思是说彝族是勇敢和强大的民族，更多意义上反应了彝族人对自己民族的自豪感，但旧社会各民族之间缺乏交流。外族人称彝族人为“倮倮族”有某些侮辱性，彝族老人解放以后，国务院开展对各个少数民族名称的确定工作，毛主席和周恩来在北京会见彝族代表研究讨论，在会议上提到以前彝族名称不统一，其中“夷族”、“倮倮族”都有侮辱性的意思，“夷族”也不好，因为夷原意是蛮夷，大家认为新中国是由兄弟民族组成的大家庭，大家应该平等互爱，更不应该有夷内之分，“夷”不利于民族团结。毛主席提出了把“夷”字改为“彝”字，他认为鼎彝是宫殿里放东西的，房子下面有“米”又有系，有吃有穿，代表日子富裕，大家听了很满意，一致表示赞成。从此“彝族”就被正式定为彝族各支系的统一族称，而如今我们以彝族历史做出了演绎推理祖先的脚步及来路去脉。彝族祖先为了生存、发展的需要而产生了分支。大约几千年前，有了武、乍、糯、恒、布、慕的六个分支。分别迁徙到云南、四川、贵州等地，经过长期了历史发展，形成比较多的彝族支系。目前较大的几个支系是：阿细、撒尼、阿哲、罗婺、土苏、诺苏、聂苏、改苏、车苏、阿罗、阿扎、阿武、撒马、腊鲁、腊米、腊罗、里泼、葛泼、纳若等。彝族主要支系区域分布情况序号 支系自称 主要分布地区1 诺苏颇、诺苏 四川省及云南省的宁蒗、华平、永胜等地区。2 纳苏颇、纳苏 云南省武定、禄劝、弥勒、昭通及贵州毕节地区。3 迷撒拨、纳罗拨 云南省巍山、云县、漾濞等地区。4 罗罗濮 云南省景东、云县、个旧、墨江、双柏等地区。5 颇罗、泼哇、昨柯 云南省文山、开远、砚山、马关、金平等地区。6 泼拉塔、图拉颇、腊鲁濮、阿鲁 云南省华坪、云县、普洱、新平、墨江等地区。7 撒尼濮、尼濮 云南省路南、泸西、弥勒、昆明市郊区等彝族地区。8 聂苏濮 主要分布在云南省龙武、石屏、云龙、昌宁、双柏等彝族地区。。9 黎颇 主要分布在云南省凤庆、华坪、永胜等彝族地区。10 山苏、阿租 主要分布在云南省武定、新平、元江、峨山等彝族地区。11 阿细濮 主要分布在弥勒、路南等彝族地区。12 阿哲濮 主要分布在云南省弥勒、易门、双柏等彝族地区。13 格濮、阿多拨 主要分布在云南省泸西、弥勒、师宗、鹤庆等彝族地区14 阿武、阿乌 主要分布在云南省弥勒、元阳、西畴、金平等彝族地区。15 罗米 主要分布在云南省凤庆、景东、墨江、普洱等彝族地区。16 密期 主要分布在云南省武定、禄劝、弥勒、昆明等彝族地区。17 阿罗濮 主要分布在云南省武定、师宗、陆良等彝族地区。18 他鲁苏、他谷苏 主要分布在云南省永胜、华坪等彝族地区。19 拉武苏 主要分布在云南省永胜县20 撒摩都 主要分布在云南省昆明郊区。21 他留、堂榔 主要分布在云南省丽江地区。22 纳若 主要分布在云南省永胜县。23 纳渣苏 主要分布在云南省永胜县。24 六浔薄 主要分布在云南省永胜县。",3,"culture","Yi"
"455","云南迪庆香格里拉（中甸）的彝族村寨  我也路过那里咯，就是在那里遇到一个汉姓沈的彝族小姑娘和她弟弟，穿着彝族装，在路边玩耍…专门给她照了一张",3,"culture","Yi"
"456","零彝输入法手写版发布  version3.1.0.1720211229安装说明安装前必读：更新日志： 如果从旧版本直接升级新版本的，为能使用软件的所有新功能，更新软件后，建议做好数据备份后，清空输入法数据；1、添加通用彝文手写输入功能，因输入编码未对字形结构进行识别，所以该版本的笔画输入暂时依赖笔画输入顺序进行识别。2、添加中文手写输入功能；3、添加功能键盘，提高输入法处理表格等文件的速度。4、词典功能添加彝文字形结构、笔画数、笔顺规则等功能，方便同胞们学习彝文参考使用；5、更新输入法自带彝文字库，新字库名为零碎通用彝文（圆）；6、修改键盘的响应速度，修复中文九键无法输出xuan音节的bug及其他已知bug。本次版更新不知以上，且版本跳跃较大，请大家自行前往酷安下载体验。这是2020年度发布的最后一个版本更新，这一年，各地疫情反复出现，做好个人返回，同时也感谢各位同胞的一路陪伴，2022年我们继续奋斗。2022年元旦即将来临，祝各位元旦快乐，来年更好。西部方言 阿茶茶 2021年12月30日 酷安app上下载，，",4,"language","Yi"
"457","通用彝文输入法电脑版首次发布，需要安装的扫码进群 通用彝文输入法电脑版首次发布，需要安装的扫码进群， ， ，",4,"language","Yi"
"458","通用彝文输入法暨零彝输入法电脑版2.1发布  零彝输入法-多多版2.1特别说明：前期发布了1.0和2.0版本后，反响较好，大家热情也很高，故发布2.1版本，本版本使用的所有码表和零彝输入法移动端一样，并调整了输入的语言体系，即：不像1.0和2.0版本一样作为汉字输入存在，而是作为彝语输入发布，具体设置方法见压缩包里的启用输入法说明；本版本支持彝文笔画输入、六大方言区的拼音输入、819拼音输入和汉字的混合输入。因为多多原生无法支持选择不同编码（或许是本人还没有找到切换设置），所以无法像手机端那样单独选择方言区，故此版本的输入方式是个大杂烩，除了笔画输入外，方言区的拼音输入结束后，多个方言区读音重叠或者细微差别，可能还需要你进行二次选择。 需要下载的进这个群，",4,"language","Yi"
"459","木古惹古布萨阿生莫家谱谁有？#彝族##彝族人##木古惹古# 谁能提供一下家谱谢谢啦。我要知道阿生家是第多少代人。",3,"culture","Yi"
"460","如果说彝族曾经强大过 如果说彝族曾经强大过，肯定是在云贵，而不是在四川。当南诏称雄南亚东南亚，把不可一世的大唐帝国打的狼狈不堪的时候，四川彝族在打冤家；当贵州彝族破重庆、围成都、困贵阳，正面挑战大明帝国的时候，四川彝族还在打冤家！从明末到解放前400年的时间，黑彝造反成功，原有的统治秩序被打破，凉山彝族开始混乱不堪，土司势力在凉山的衰落，不是历史的进步，而是历史的倒退！ 奢崇明是四川“滋莫”，一无是处是凉山彝族，除了内讧根本对彝族社会发展没有半点益处。宋前凉山属于南诏大理管辖还能够稳定。元朝也没有那么乱，明和清实行改土归流，滋莫被削弱，凉山就已经分崩离析混乱不堪了。 有道理",3,"culture","Yi"
"461","求告知 请问哪里有可以学习彝族字的软件     求告知 ，",4,"language","Yi"
"462","俄索世系   ，",8,"other","Yi"
"463","彝族太极阴阳五行八卦文化  【彝族气字与太极图】",3,"culture","Yi"
"464","彝族根源暨贵州彝族历史探寻 前      言各个民族的成员，都很注重本民族的历史根源。对本民族古人创造的文化和传统习俗，每个人都有如自家先祖遗物、遗像般珍重心理。因此，各民族的传统情感和事物，才没有被滚滚前进的历史车轮粉碎。笔者童年在彝家山寨操着半生半熟的汉语背诵私塾古汉语启蒙课文时，试着吃力地转换思维，把寨老们摆谈的彝族历史故事内容向先生请教，先生指点说：“我们彝家六祖先人的根源，要读得懂呗摩师人的彝书才讲得清楚”。从此启发了我要学彝文探索先民古事的欲望。青年时代到单位工作后，脱离了学习本民族文字的环境。读刊物登载的彝族北来说、东来说之类的百家争鸣之说，似乎各说均有理，可总叫人莫衷一是。成年“半路出家”攻读彝文，有幸在从事彝族历史文献翻译研究工作中，系统研读彝文史书和有关汉文史志，并有机会到很多地方，对有关古迹遗物进行对照考察，便在脑海中形成“彝族六祖分支之前还有更早的先人”，“彝族土生土长在云、贵、川”等领悟和理念。于是，下功夫结合历代贵州彝族更事，撰写文稿、抛砖引玉。在得到同仁们指导补充，并给予“理顺了彝族历史大脉络”等鼓励之后，用心将草稿深加工整理出来，意在广泛争求同行指导，并让没空系统阅览彝汉史料和考究有关古迹文物的同胞，用很短的时间读此万言稿件，即可对滇川黔彝族历史情形有个简明了解。 哎哺初民时代哎哺，直译为形像。有天地、阴阳、乾坤和原始等意义；有以补、恩布、夷僰等同音异写。《西南彝志》（《哎哺啥额》）等彝文古书说：在远古清、浊二气混杂蒸腾的朦胧宇宙中，清气和浊气经过不断交融、变异、升华而后“清气浮为天，浊气凝成地”混沌初开。在阴阳、寒暑和风云、雨露等大自然的作用下，天地间产生了“会动有生命，有血又有气”的万物和最初的人类。彝族称这一原始时期为“哎哺时代”。据地质、考古、人类学家研究结果表明：距今5800万年前的显生宙、新生代、第三纪、中新世时期，亚、非两州栖息着大批类人猿群。到晚中新世时期，受喜玛拉雅造山运动的影响，使云贵地壳逐渐隆起。环境生态的急剧变化，迫使大批类人猿在改变生存方式的同时逐渐改造了体质结构，终于向从猿到人的方向演变发展。哎哺之世，“凶猛的野兽，在林间奔跑；人巢居树上，采果子为食。”是为汉文史书记载的“有巢氏”时期。是时的哎哺人类，还未形成完整的语言系统。哎哺人类经过长期探索，采取“人与人联合，捆柴点火把”的办法“吓跑了猛兽”。便开始从树上下地觅食，去有水的地方饮水。是为汉文史书记载的“燧人氏”时期。是时的哎哺人类，在集体觅食群体穴居中，已形成了较完整的语言体系。带头点火把吓跑猛兽的人，被称为“哎奢耿诺佐”。义为：在森林和原野间生活的哎人类群体中有知识的仁人。哎哺人类通过反复体验气候冷暖，不断观察花草树木荣枯等自然变化现象，在“密姆喽嘎”地方（今云南滇池和洱海之间）设“记年树”和“记月石”，使哎哺群体得以在时今、季节变化中，适时捕捉马、牛、羊、猪、狗、鸡等幼兽幼禽驯养，适时烧山撒播荞谷，用以补充食物。是时的哎哺人类，已开始创造最初的文字符号，用以记录知识。带头设“记年树”和“记月石”刻划历法的人，被称为“哺哲普额克”。义为：给生活在大地上的哺人类群体记录学问的智士。人类初民在长期感悟中，产生了知识和智慧。知识和智慧，是文化的内核。各民族一代代人，在为生存、发展而拼搏、实践、思索中，形成了自己独特的思路和行动方式，便有了各民族自己的文化。语言是各民族心理的基础，是各民族文字的底座；语言文字，是各个民族世代人民创造出来的无名氏作品；语言文字，牵连着各个民族远祖的精魂；各民族的语言文字，就是各自的文化史和通史。从此开始，一代接一代的彝族人民，把有知识智慧，能记录学问的仁人智士称为“奢哲”，对其无比敬重崇拜，以致产生了后来在彝族历史上很有名的耿奢哲（又称举奢哲）等写作《诗文论》和《诗律论》 的大文豪。彝书记载的“哎哺时代”的原始人类，已被考古工作者在云南发现距今1500万年的开远“腊玛古猿”和距今800 万年的“禄丰古猿”以及距今170万年的“元谋人”遗骸化石。在贵州黔西县的沙井发掘的5000多件旧石器，已被考古学界鉴定结论为比距今50万年前的“北京人”还早的古人类制造的生产、生活工具。 尼能原始时代尼能，直译为青红。有女里、尼乃，宜伦等同音异写。掌握了“火”和“原始历算”的哎哺先民们，在战胜猛兽侵害和气候制约的基础上，在古代云贵高原和四川盆地由近及远地集体觅食，群体穴居。在漫长的谋生过程中，在气候适宜，食物丰富的滇池、抚仙湖、洱海地区和四川盆地生息繁衍的哎哺人类，最先形成了村落定居格局。集聚于今宜宾一带的哎哺人类，尚青色，叫“尼兹人”； 集聚在今成都一带的哎哺人类，尚红色，叫“能沽人”；以此为代表，合称“尼能时代”。《中华学初论》中华民族篇说：喜玛拉雅造山运动的强大外因，使隆起的云贵高原上正在形成的人，向四方迁移。经四川盆地进入三峡高地和秦岭，再向华北平原辐射，以及留在云贵生存发展的古人类，就是中华民族的祖先。尼能时代的人类，处于“男的不知娶，女的不知嫁，知母不知父”的原始社会对偶婚阶段。为避凶猛的水生动物危及母婴安全，生活在四川盆地的“尼能的女子，如鸟栖树上”。后来，尼能群体后裔，便把尚青和尚红的先民聚集的古宜宾、成都两地称为“尼兹洛姆”（尼兹大寨）和“能沽洛姆”（能沽大寨），一直流传到今天的彝族口语和文献中。是时，居住在古宜宾、古成都地区的尼能群体，在畜牧、农耕、制陶文化上，已具有较成熟的水平。彝书记载的“尼能时代”的古人类情形，已被考古工作者在滇、川、黔地区发掘出很多旧石器、新石器和古陶器文物，以及很多穴居和聚落遗址。仅贵州威宁自治县境内，已在草海东山下出土15万年前的旧石器41 种和共生哺乳动物化石8种；又在中水吴家坪发现的面积为一万平方米的新石器时代遗址内出土石斧、石镰、石锄和陶器共5000 余件。文章来源：彝学网(网聚彝学)  http://222.210.17.136/mzwz/news/2/z_2_39800.html",3,"culture","Yi"
